feature,frequency,rank,docfreq,group
sister_law_labor,24,20166,24,all
law_labor_activist,24,20167,24,all
labor_activist_cesar,24,20168,24,all
activist_cesar_chavez,24,20169,24,all
cesar_chavez_musician,24,20170,24,all
chavez_musician_tucson,24,20171,24,all
musician_tucson_nativ,24,20172,24,all
tucson_nativ_linda,24,20173,24,all
nativ_linda_ronstadt,24,20174,24,all
linda_ronstadt_support,24,20175,24,all
ronstadt_support_group,24,20176,24,all
support_group_effort,24,20177,24,all
new_york_red,24,20178,24,all
york_red_bull,24,20179,24,all
red_bull_player,24,20180,24,all
bull_player_also,24,20181,24,all
player_also_expect,24,20182,24,all
also_expect_attend,24,20183,24,all
expect_attend_read,24,20184,24,all
attend_read_children,24,20185,24,all
read_children_around,24,20186,24,all
children_around_p.m,24,20187,24,all
around_p.m_tomorrow,24,20188,24,all
one_attende_said,24,20189,24,all
attende_said_especi,24,20190,24,all
said_especi_taken,24,20191,24,all
especi_taken_candid,24,20192,24,all
taken_candid_bailey,24,20193,24,all
candid_bailey_present,24,20194,24,all
bailey_present_help,24,20195,24,all
present_help_see,24,20196,24,all
help_see_camaraderi,24,20197,24,all
see_camaraderi_sens,24,20198,24,all
camaraderi_sens_communiti,24,20199,24,all
sens_communiti_even,24,20200,24,all
communiti_even_among,24,20201,24,all
even_among_competitor,24,20202,24,all
among_competitor_realli,24,20203,24,all
competitor_realli_want,24,20204,24,all
realli_want_thank,24,20205,24,all
want_thank_said,24,20206,24,all
nativ_southeast_asia,24,20207,24,all
southeast_asia_classifi,24,20208,24,all
asia_classifi_vulner,24,20209,24,all
classifi_vulner_speci,24,20210,24,all
vulner_speci_intern,24,20211,24,all
speci_intern_union,24,20212,24,all
intern_union_conserv,24,20213,24,all
union_conserv_natur,24,20214,24,all
plan_guest_list,24,20215,24,all
guest_list_sushi,24,20216,24,all
list_sushi_parti,24,20217,24,all
sushi_parti_consid,24,20218,24,all
parti_consid_size,24,20219,24,all
consid_size_kitchen,24,20220,24,all
size_kitchen_guest,24,20221,24,all
kitchen_guest_need,24,20222,24,all
guest_need_workstat,24,20223,24,all
need_workstat_countertop,24,20224,24,all
workstat_countertop_tabl,24,20225,24,all
countertop_tabl_well,24,20226,24,all
tabl_well_easi,24,20227,24,all
well_easi_access,24,20228,24,all
easi_access_communal,24,20229,24,all
access_communal_rice,24,20230,24,all
communal_rice_bowl,24,20231,24,all
rice_bowl_sushi,24,20232,24,all
bowl_sushi_ingredi,24,20233,24,all
chang_mid_may,24,20234,24,all
mid_may_howev,24,20235,24,all
may_howev_commerc,24,20236,24,all
howev_commerc_depart,24,20237,24,all
commerc_depart_expect,24,20238,24,all
depart_expect_decid,24,20239,24,all
expect_decid_whether,24,20240,24,all
decid_whether_china,24,20241,24,all
whether_china_dump,24,20242,24,all
china_dump_solar,24,20243,24,all
dump_solar_panel,24,20244,24,all
solar_panel_u.,24,20245,24,all
panel_u._market,24,20246,24,all
u._market_price,24,20247,24,all
market_price_product,24,20248,24,all
price_product_cost,24,20249,24,all
hand_senat_sometim,24,20250,24,all
senat_sometim_repres,24,20251,24,all
sometim_repres_just,24,20252,24,all
repres_just_percent,24,20253,24,all
just_percent_countri,24,20254,24,all
percent_countri_popul,24,20255,24,all
countri_popul_hold,24,20256,24,all
popul_hold_everyth,24,20257,24,all
hold_everyth_status,24,20258,24,all
everyth_status_quo,24,20259,24,all
status_quo_becom,24,20260,24,all
quo_becom_suffici,24,20261,24,all
becom_suffici_frustrat,24,20262,24,all
suffici_frustrat_new,24,20263,24,all
frustrat_new_senat,24,20264,24,all
new_senat_consid,24,20265,24,all
senat_consid_radic,24,20266,24,all
consid_radic_option,24,20267,24,all
radic_option_mutini,24,20268,24,all
rush_fool_heart,23,20269,23,all
fool_heart_rest,23,20270,23,all
tell_like_big,23,20271,23,all
like_big_face,23,20272,23,all
omfg_follow_sinc,23,20273,23,all
follow_sinc_last,23,20274,23,all
sinc_last_year,23,20275,23,all
last_year_now,23,20276,23,all
year_now_notic,23,20277,23,all
now_notic_ah,23,20278,23,all
notic_ah_ilovemyliif,23,20279,23,all
boy_got_heartbeat,23,20280,23,all
got_heartbeat_runnin,23,20281,23,all
heartbeat_runnin_away,23,20282,23,all
u_realiz_call,23,20283,23,all
realiz_call_u,23,20284,23,all
call_u_yesterday,23,20285,23,all
u_yesterday_right,23,20286,23,all
happi_birthday_fun,23,20287,23,all
birthday_fun_xoxo,23,20288,23,all
crossfit_sweat_joke,23,20289,23,all
sweat_joke_especi,23,20290,23,all
joke_especi_outsid,23,20291,23,all
especi_outsid_florida,23,20292,23,all
bout_hoop_coach,23,20293,23,all
hoop_coach_schmidt,23,20294,23,all
coach_schmidt_pick,23,20295,23,all
schmidt_pick_pop,23,20296,23,all
pick_pop_day,23,20297,23,all
see_becom_photograph,23,20298,23,all
becom_photograph_now,23,20299,23,all
photograph_now_lol,23,20300,23,all
agre_one_wait,23,20301,23,all
one_wait_get,23,20302,23,all
wait_get_season,23,20303,23,all
get_season_start,23,20304,23,all
us_girl_get,23,20305,23,all
girl_get_rid,23,20306,23,all
get_rid_cloth,23,20307,23,all
rid_cloth_break,23,20308,23,all
cloth_break_shirt,23,20309,23,all
break_shirt_histori,23,20310,23,all
shirt_histori_p,23,20311,23,all
done_told_bout,23,20312,23,all
told_bout_default,23,20313,23,all
bout_default_lol,23,20314,23,all
default_lol_rt,23,20315,23,all
lol_rt_play,23,20316,23,all
rt_play_game,23,20317,23,all
play_game_lol,23,20318,23,all
hope_doc_can,23,20319,23,all
doc_can_bring,23,20320,23,all
can_bring_quick,23,20321,23,all
bring_quick_relief,23,20322,23,all
ultim_test_relationship,23,20323,23,all
test_relationship_disagre,23,20324,23,all
relationship_disagre_hold,23,20325,23,all
disagre_hold_hand,23,20326,23,all
hold_hand_alexandria,23,20327,23,all
hand_alexandria_penney,23,20328,23,all
gogo_godfath_gone,23,20329,23,all
godfath_gone_never,23,20330,23,all
gone_never_forgotten,23,20331,23,all
never_forgotten_long,23,20332,23,all
forgotten_long_keep,23,20333,23,all
long_keep_rhythm,23,20334,23,all
shoot_box_winston,23,20335,23,all
box_winston_av,23,20336,23,all
winston_av_northwood,23,20337,23,all
av_northwood_dr,23,20338,23,all
northwood_dr_ne,23,20339,23,all
dr_ne_balto,23,20340,23,all
ne_balto_adult,23,20341,23,all
balto_adult_male,23,20342,23,all
adult_male_shot,23,20343,23,all
male_shot_multi,23,20344,23,all
shot_multi_time,23,20345,23,all
multi_time_medic,23,20346,23,all
time_medic_take,23,20347,23,all
medic_take_area,23,20348,23,all
take_area_trauma,23,20349,23,all
area_trauma_center,23,20350,23,all
trauma_center_serious,23,20351,23,all
center_serious_cond,23,20352,23,all
hm_wonder_think,23,20353,23,all
#geek_#love_think,23,20354,23,all
#love_think_just,23,20355,23,all
think_just_learn,23,20356,23,all
just_learn_busi,23,20357,23,all
learn_busi_enough,23,20358,23,all
busi_enough_good,23,20359,23,all
enough_good_#gotomeet,23,20360,23,all
good_#gotomeet_cc,23,20361,23,all
scrap_counter_propos,23,20362,23,all
counter_propos_includ,23,20363,23,all
propos_includ_1st,23,20364,23,all
includ_1st_class,23,20365,23,all
1st_class_town,23,20366,23,all
class_town_travel,23,20367,23,all
town_travel_man,23,20368,23,all
travel_man_meat,23,20369,23,all
man_meat_locker,23,20370,23,all
meat_locker_full,23,20371,23,all
locker_full_cold,23,20372,23,all
full_cold_cut,23,20373,23,all
cold_cut_non,23,20374,23,all
cut_non_negoti,23,20375,23,all
seiz_day_boy,23,20376,23,all
day_boy_make,23,20377,23,all
boy_make_live,23,20378,23,all
make_live_extraordinari,23,20379,23,all
littl_big_man,23,20380,23,all
um_can_ride,23,20381,23,all
can_ride_shotgun,23,20382,23,all
msnbc_wwii_simul,23,20383,23,all
wwii_simul_reveal,23,20384,23,all
simul_reveal_world,23,20385,23,all
reveal_world_knew,23,20386,23,all
world_knew_nazi,23,20387,23,all
knew_nazi_persecut,23,20388,23,all
nazi_persecut_polish,23,20389,23,all
persecut_polish_jew,23,20390,23,all
got_new_job,23,20391,23,all
new_job_work,23,20392,23,all
job_work_intern,23,20393,23,all
work_intern_brand,23,20394,23,all
intern_brand_consequ,23,20395,23,all
brand_consequ_look,23,20396,23,all
consequ_look_design,23,20397,23,all
look_design_work,23,20398,23,all
design_work_potawatomi,23,20399,23,all
work_potawatomi_hire,23,20400,23,all
anoth_great_deal,23,20401,23,all
great_deal_global,23,20402,23,all
deal_global_element,23,20403,23,all
global_element_busi,23,20404,23,all
element_busi_card,23,20405,23,all
busi_card_plus,23,20406,23,all
card_plus_tax,23,20407,23,all
plus_tax_call,23,20408,23,all
tax_call_today,23,20409,23,all
call_today_take,23,20410,23,all
take_full_advantag,23,20411,23,all
love_anim_realli,23,20412,23,all
anim_realli_funni,23,20413,23,all
realli_funni_creativ,23,20414,23,all
funni_creativ_keep,23,20415,23,all
creativ_keep_good,23,20416,23,all
keep_good_work,23,20417,23,all
good_work_peac,23,20418,23,all
first_week_class,23,20419,23,all
week_class_morn,23,20420,23,all
class_morn_began,23,20421,23,all
morn_began_cereal,23,20422,23,all
began_cereal_now,23,20423,23,all
cereal_now_last,23,20424,23,all
now_last_start,23,20425,23,all
last_start_good,23,20426,23,all
start_good_pair,23,20427,23,all
good_pair_eggo,23,20428,23,all
pair_eggo_waffl,23,20429,23,all
want_play_dice,23,20430,23,all
play_dice_boy,23,20431,23,all
dice_boy_seattl,23,20432,23,all
boy_seattl_gonna,23,20433,23,all
seattl_gonna_great,23,20434,23,all
care_servic_anim,23,20435,23,all
servic_anim_can,23,20436,23,all
anim_can_cost,23,20437,23,all
can_cost_new,23,20438,23,all
cost_new_crtasa,23,20439,23,all
new_crtasa_work,23,20440,23,all
crtasa_work_anim,23,20441,23,all
work_anim_health,23,20442,23,all
anim_health_insur,23,20443,23,all
health_insur_plan,23,20444,23,all
insur_plan_now,23,20445,23,all
plan_now_avail,23,20446,23,all
now_avail_regardless,23,20447,23,all
avail_regardless_age,23,20448,23,all
regardless_age_breed,23,20449,23,all
age_breed_etc,23,20450,23,all
sad_hear_grew,23,20451,23,all
hear_grew_watch,23,20452,23,all
fun_get_readi,23,20453,23,all
get_readi_live,23,20454,23,all
readi_live_tweet,23,20455,23,all
live_tweet_#140mtlcommut,23,20456,23,all
tweet_#140mtlcommut_tomorrow,23,20457,23,all
blame_carter_get,23,20458,23,all
carter_get_teammat,23,20459,23,all
get_teammat_protect,23,20460,23,all
teammat_protect_romanowski,23,20461,23,all
protect_romanowski_like,23,20462,23,all
romanowski_like_player,23,20463,23,all
like_player_verbal,23,20464,23,all
player_verbal_lash,23,20465,23,all
verbal_lash_hurt,23,20466,23,all
trend_topic_day,23,20467,23,all
rais_full_year,23,20468,23,all
full_year_profit,23,20469,23,all
year_profit_goal,23,20470,23,all
profit_goal_thursday,23,20471,23,all
goal_thursday_bank,23,20472,23,all
thursday_bank_strong,23,20473,23,all
bank_strong_asian,23,20474,23,all
strong_asian_demand,23,20475,23,all
asian_demand_recov,23,20476,23,all
demand_recov_u.,23,20477,23,all
recov_u._market,23,20478,23,all
chose_back_page,23,20479,23,all
back_page_sheet,23,20480,23,all
page_sheet_cardstock,23,20481,23,all
sheet_cardstock_weight,23,20482,23,all
cardstock_weight_pattern,23,20483,23,all
weight_pattern_paper,23,20484,23,all
pattern_paper_alreadi,23,20485,23,all
paper_alreadi_pretti,23,20486,23,all
alreadi_pretti_top,23,20487,23,all
pretti_top_corner,23,20488,23,all
top_corner_mme,23,20489,23,all
corner_mme_follow,23,20490,23,all
mme_follow_heart,23,20491,23,all
follow_heart_bee,23,20492,23,all
heart_bee_happi,23,20493,23,all
sometim_vision_last,23,20494,23,all
vision_last_scene,23,20495,23,all
last_scene_write,23,20496,23,all
scene_write_find,23,20497,23,all
write_find_charact,23,20498,23,all
find_charact_got,23,20499,23,all
charact_got_point,23,20500,23,all
got_point_time,23,20501,23,all
point_time_charact,23,20502,23,all
time_charact_open,23,20503,23,all
charact_open_write,23,20504,23,all
open_write_find,23,20505,23,all
write_find_happen,23,20506,23,all
find_happen_next,23,20507,23,all
happen_next_stori,23,20508,23,all
next_stori_start,23,20509,23,all
stori_start_unfold,23,20510,23,all
start_unfold_luck,23,20511,23,all
unfold_luck_layer,23,20512,23,all
food_amaz_hungri,23,20513,23,all
amaz_hungri_trip,23,20514,23,all
hungri_trip_stair,23,20515,23,all
trip_stair_haul,23,20516,23,all
stair_haul_box,23,20517,23,all
haul_box_etc,23,20518,23,all
box_etc_went,23,20519,23,all
etc_went_home,23,20520,23,all
went_home_slept,23,20521,23,all
home_slept_hour,23,20522,23,all
question_must_ask,23,20523,23,all
colour_seam_bind,23,20524,23,all
seam_bind_put,23,20525,23,all
bind_put_littl,23,20526,23,all
put_littl_glass,23,20527,23,all
littl_glass_re,23,20528,23,all
glass_re_inker,23,20529,23,all
re_inker_soak,23,20530,23,all
inker_soak_awhil,23,20531,23,all
soak_awhil_let,23,20532,23,all
awhil_let_dri,23,20533,23,all
let_dri_spritz,23,20534,23,all
dri_spritz_shimmer,23,20535,23,all
spritz_shimmer_mist,23,20536,23,all
shimmer_mist_scrunch,23,20537,23,all
mist_scrunch_let,23,20538,23,all
scrunch_let_dri,23,20539,23,all
impercept_chang_more,23,20540,23,all
chang_more_time,23,20541,23,all
becom_someth_someon,23,20542,23,all
someth_someon_els,23,20543,23,all
someon_els_drawback,23,20544,23,all
els_drawback_admit,23,20545,23,all
drawback_admit_sometim,23,20546,23,all
admit_sometim_charact,23,20547,23,all
sometim_charact_particular,23,20548,23,all
charact_particular_teenag,23,20549,23,all
particular_teenag_one,23,20550,23,all
teenag_one_bit,23,20551,23,all
one_bit_hard,23,20552,23,all
bit_hard_time,23,20553,23,all
hard_time_often,23,20554,23,all
time_often_tear,23,20555,23,all
often_tear_involv,23,20556,23,all
imagin_one_top,23,20557,23,all
one_top_peopl,23,20558,23,all
top_peopl_field,23,20559,23,all
peopl_field_imagin,23,20560,23,all
field_imagin_work,23,20561,23,all
imagin_work_hard,23,20562,23,all
work_hard_year,23,20563,23,all
hard_year_master,23,20564,23,all
year_master_demand,23,20565,23,all
master_demand_art,23,20566,23,all
demand_art_form,23,20567,23,all
art_form_contribut,23,20568,23,all
form_contribut_signific,23,20569,23,all
contribut_signific_develop,23,20570,23,all
signific_develop_art,23,20571,23,all
develop_art_form,23,20572,23,all
art_form_proud,23,20573,23,all
form_proud_made,23,20574,23,all
proud_made_good,23,20575,23,all
made_good_live,23,20576,23,all
good_live_support,23,20577,23,all
live_support_wife,23,20578,23,all
support_wife_risen,23,20579,23,all
wife_risen_humbl,23,20580,23,all
risen_humbl_circumst,23,20581,23,all
humbl_circumst_even,23,20582,23,all
circumst_even_manag,23,20583,23,all
even_manag_buy,23,20584,23,all
manag_buy_larg,23,20585,23,all
buy_larg_hous,23,20586,23,all
larg_hous_nice,23,20587,23,all
hous_nice_neighborhood,23,20588,23,all
fact_honest_singl,23,20589,23,all
honest_singl_person,23,20590,23,all
singl_person_editori,23,20591,23,all
person_editori_board,23,20592,23,all
editori_board_ever,23,20593,23,all
board_ever_heard,23,20594,23,all
ever_heard_expect,23,20595,23,all
heard_expect_docil,23,20596,23,all
expect_docil_complianc,23,20597,23,all
docil_complianc_suppos,23,20598,23,all
complianc_suppos_rampant,23,20599,23,all
suppos_rampant_mind,23,20600,23,all
rampant_mind_white,23,20601,23,all
mind_white_peopl,23,20602,23,all
white_peopl_almost,23,20603,23,all
peopl_almost_like,23,20604,23,all
almost_like_human,23,20605,23,all
like_human_right,23,20606,23,all
human_right_tribun,23,20607,23,all
right_tribun_made,23,20608,23,all
somewher_outsid_ludlow,23,20609,23,all
outsid_ludlow_california,23,20610,23,all
ludlow_california_head,23,20611,23,all
california_head_due,23,20612,23,all
head_due_east,23,20613,23,all
due_east_kentucki,23,20614,23,all
east_kentucki_realiz,23,20615,23,all
kentucki_realiz_liar,23,20616,23,all
realiz_liar_rest,23,20617,23,all
liar_rest_life,23,20618,23,all
may_rememb_past,23,20619,23,all
rememb_past_fall,23,20620,23,all
past_fall_jenni,23,20621,23,all
fall_jenni_pip,23,20622,23,all
jenni_pip_pull,23,20623,23,all
pip_pull_tote,23,20624,23,all
pull_tote_thanksgiv,23,20625,23,all
tote_thanksgiv_decor,23,20626,23,all
thanksgiv_decor_discov,23,20627,23,all
decor_discov_cover,23,20628,23,all
discov_cover_horrid,23,20629,23,all
cover_horrid_psychedel,23,20630,23,all
horrid_psychedel_color,23,20631,23,all
psychedel_color_slimi,23,20632,23,all
color_slimi_mold,23,20633,23,all
use_spanish_purchas,23,20634,23,all
spanish_purchas_cell,23,20635,23,all
purchas_cell_phone,23,20636,23,all
cell_phone_linda,23,20637,23,all
final_said_uh,23,20638,23,all
said_uh_look,23,20639,23,all
uh_look_like,23,20640,23,all
look_like_fairi,23,20641,23,all
fairi_tale_princess,23,20642,23,all
tale_princess_hair,23,20643,23,all
industri_medic_care,23,20644,23,all
medic_care_educ,23,20645,23,all
care_educ_flexibl,23,20646,23,all
educ_flexibl_arrang,23,20647,23,all
flexibl_arrang_may,23,20648,23,all
arrang_may_difficult,23,20649,23,all
may_difficult_imposs,23,20650,23,all
