feature,frequency,rank,docfreq,group
warrior,59,3865,48,all
vere,58,3866,58,all
barcelona,58,3867,33,all
cliff,58,3868,58,all
mate,58,3869,58,all
hug,58,3870,58,all
gras,58,3871,58,all
nottingham,58,3872,58,all
maria,58,3873,58,all
ili,58,3874,58,all
academ,58,3875,58,all
dali,58,3876,58,all
coco,58,3877,58,all
rochest,58,3878,58,all
ps,58,3879,58,all
knife,58,3880,50,all
examin,58,3881,58,all
backseat,58,3882,58,all
arkansa,58,3883,58,all
taho,58,3884,58,all
elev,58,3885,58,all
auburn,58,3886,58,all
convinc,58,3887,58,all
robbi,58,3888,58,all
pursu,58,3889,58,all
harvey,58,3890,58,all
blade,58,3891,58,all
j.t,58,3892,29,all
knight,58,3893,58,all
northern,58,3894,58,all
joel,58,3895,58,all
exceed,58,3896,58,all
ban,58,3897,58,all
emma,58,3898,58,all
ungod,58,3899,31,all
cage,58,3900,42,all
theresa,58,3901,58,all
eassist,58,3902,29,all
fbi,58,3903,58,all
pitfal,58,3904,58,all
sidelin,58,3905,58,all
baseman,58,3906,58,all
goldberg,58,3907,29,all
expertis,58,3908,29,all
auster,58,3909,58,all
reopen,58,3910,58,all
juvenil,58,3911,32,all
rachel,58,3912,58,all
tribut,57,3913,57,all
lemm,57,3914,57,all
paycheck,57,3915,57,all
sage,57,3916,57,all
databas,57,3917,57,all
depth,57,3918,57,all
recycl,57,3919,57,all
bibbi,57,3920,57,all
marquett,57,3921,51,all
stranger,57,3922,57,all
capsul,57,3923,35,all
corey,57,3924,57,all
unlock,57,3925,57,all
trauma,57,3926,57,all
cond,57,3927,40,all
billboard,57,3928,57,all
awhil,57,3929,57,all
hurri,57,3930,57,all
fizzi,57,3931,57,all
quest,57,3932,45,all
rts,57,3933,57,all
delawar,57,3934,50,all
tapa,57,3935,57,all
gf,57,3936,57,all
travi,57,3937,37,all
newport,57,3938,31,all
13th,57,3939,57,all
flatt,57,3940,34,all
deposit,57,3941,57,all
airfar,57,3942,29,all
vike,57,3943,57,all
trouser,57,3944,57,all
gaze,57,3945,57,all
simplic,57,3946,57,all
vers,57,3947,57,all
carolyn,57,3948,57,all
illustr,57,3949,57,all
souvenir,57,3950,57,all
fleet,57,3951,57,all
columnist,57,3952,57,all
purs,57,3953,57,all
ranch,57,3954,57,all
reliabl,57,3955,57,all
surf,57,3956,45,all
stoudemir,57,3957,57,all
ingram,56,3958,56,all
nerd,56,3959,56,all
libra,56,3960,56,all
pois,56,3961,56,all
soundtrack,56,3962,56,all
mvp,56,3963,56,all
leonard,56,3964,56,all
uw,56,3965,56,all
asap,56,3966,56,all
dat,56,3967,56,all
hav,56,3968,56,all
erika,56,3969,56,all
sub,56,3970,56,all
playmak,56,3971,56,all
scratcher,56,3972,56,all
#win,56,3973,56,all
tripl,56,3974,56,all
robinson,56,3975,32,all
lanc,56,3976,56,all
shooter,56,3977,56,all
vampir,56,3978,56,all
laboratori,56,3979,56,all
disappear,56,3980,56,all
piano,56,3981,54,all
connor,56,3982,56,all
necessarili,56,3983,56,all
compli,56,3984,56,all
inconsist,56,3985,56,all
reed,56,3986,56,all
nichola,56,3987,56,all
uncov,56,3988,56,all
sectarian,56,3989,28,all
lashkar,56,3990,28,all
defenc,56,3991,56,all
pervers,56,3992,56,all
conif,56,3993,28,all
outlook,56,3994,56,all
deepli,56,3995,56,all
granit,56,3996,56,all
clearanc,56,3997,44,all
lobbyist,56,3998,56,all
epa,56,3999,55,all
preliminari,56,4000,56,all
khomeini,56,4001,28,all
sadat,56,4002,28,all
segel,56,4003,28,all
bookstor,55,4004,55,all
savag,55,4005,55,all
matur,55,4006,55,all
wp,55,4007,55,all
niggaz,55,4008,55,all
babymama,55,4009,55,all
minus,55,4010,55,all
reunion,55,4011,55,all
honey,55,4012,55,all
shortal,55,4013,55,all
tourney,55,4014,55,all
photograph,55,4015,54,all
vinni,55,4016,55,all
awh,55,4017,46,all
o_o,55,4018,55,all
mat,55,4019,55,all
haven,55,4020,55,all
rhythm,55,4021,55,all
rehears,55,4022,55,all
applianc,55,4023,50,all
patrick,55,4024,54,all
genius,55,4025,53,all
darn,55,4026,55,all
beneath,55,4027,55,all
literatur,55,4028,55,all
lewi,55,4029,55,all
spit,55,4030,55,all
zen,55,4031,55,all
mode,55,4032,55,all
amus,55,4033,55,all
tennesse,55,4034,55,all
chelsea,55,4035,55,all
chic,55,4036,45,all
hatr,55,4037,55,all
batter,55,4038,55,all
andril,55,4039,11,all
excerpt,55,4040,55,all
hubbi,55,4041,51,all
rattl,55,4042,55,all
trendi,55,4043,55,all
horner,55,4044,55,all
mp3,55,4045,33,all
dispatch,55,4046,55,all
skull,55,4047,55,all
selfish,55,4048,36,all
diplomat,55,4049,43,all
guitarist,55,4050,42,all
iran,55,4051,55,all
seahawk,55,4052,55,all
charlott,55,4053,55,all
spielberg,55,4054,36,all
indict,55,4055,29,all
ratifi,55,4056,55,all
dodg,55,4057,31,all
bali,55,4058,55,all
lorain,55,4059,32,all
tornado,54,4060,54,all
fever,54,4061,54,all
stuf,54,4062,43,all
#toomuchhappen,54,4063,54,all
prog,54,4064,54,all
biz,54,4065,54,all
gambl,54,4066,54,all
cullen,54,4067,54,all
melissa,54,4068,54,all
rewrit,54,4069,54,all
amigo,54,4070,54,all
nike,54,4071,54,all
suav,54,4072,54,all
osama,54,4073,54,all
ow,54,4074,54,all
paola,54,4075,54,all
doe,54,4076,54,all
ruth,54,4077,54,all
karl,54,4078,54,all
btw,54,4079,54,all
22nd,54,4080,54,all
trent,54,4081,54,all
rapper,54,4082,54,all
p.s,54,4083,54,all
bug,54,4084,54,all
pirat,54,4085,54,all
harass,54,4086,27,all
rapid,54,4087,54,all
terror,54,4088,54,all
playground,54,4089,54,all
sulfur,54,4090,27,all
interv,54,4091,54,all
martha,54,4092,53,all
scrapbook,54,4093,54,all
upstair,54,4094,54,all
charm,54,4095,54,all
warrant,54,4096,33,all
i,54,4097,36,all
shia,54,4098,54,all
pastor,54,4099,21,all
tarsier,54,4100,18,all
jest,54,4101,54,all
belov,54,4102,54,all
government,54,4103,27,all
biblic,54,4104,54,all
crust,54,4105,41,all
gerald,54,4106,54,all
affirm,54,4107,32,all
stern,54,4108,54,all
dakota,54,4109,54,all
conceiv,54,4110,54,all
arena,54,4111,54,all
walton,54,4112,27,all
mohareb,54,4113,27,all
gunther,54,4114,27,all
henderson,54,4115,54,all
span,54,4116,54,all
casino,54,4117,54,all
franzen,54,4118,27,all
lakefront,54,4119,27,all
evacu,54,4120,54,all
runoff,54,4121,27,all
legion,54,4122,27,all
ivan,54,4123,27,all
glen,54,4124,54,all
obstruct,54,4125,54,all
3d,54,4126,27,all
cablevis,54,4127,27,all
sheridan,54,4128,27,all
donut,53,4129,53,all
exposur,53,4130,53,all
fag,53,4131,53,all
belt,53,4132,53,all
pedro,53,4133,53,all
welp,53,4134,53,all
tick,53,4135,53,all
wifi,53,4136,53,all
isol,53,4137,53,all
octan,53,4138,53,all
disengag,53,4139,53,all
et,53,4140,53,all
margarita,53,4141,53,all
honolulu,53,4142,53,all
ca,53,4143,53,all
idkkkkk,53,4144,53,all
futurist,53,4145,53,all
ou,53,4146,53,all
pascal,53,4147,53,all
be,53,4148,53,all
scheme,53,4149,53,all
belgium,53,4150,53,all
homunculus,53,4151,53,all
idolatri,53,4152,53,all
dupont,53,4153,53,all
tastey,53,4154,53,all
airwav,53,4155,53,all
scari,53,4156,53,all
oli,53,4157,53,all
garfield,53,4158,53,all
scientif,53,4159,53,all
characterist,53,4160,53,all
rider,53,4161,53,all
kiosk,53,4162,53,all
occasion,53,4163,53,all
headphon,53,4164,53,all
sink,53,4165,53,all
grey,53,4166,53,all
forecast,53,4167,51,all
un,53,4168,51,all
compos,53,4169,53,all
resin,53,4170,53,all
deli,53,4171,53,all
retreat,53,4172,51,all
sprinkl,53,4173,52,all
actor,53,4174,53,all
fabul,53,4175,53,all
haul,53,4176,53,all
menac,53,4177,53,all
fade,53,4178,53,all
editori,53,4179,53,all
neutral,53,4180,53,all
lap,53,4181,53,all
sinist,53,4182,53,all
sight,53,4183,53,all
practition,53,4184,42,all
terrenc,53,4185,53,all
fallen,53,4186,53,all
jonathan,53,4187,53,all
ridg,53,4188,53,all
freezer,53,4189,53,all
peterson,53,4190,38,all
councilman,53,4191,53,all
camper,53,4192,53,all
gps,53,4193,53,all
arugula,53,4194,53,all
salma,53,4195,53,all
hayek,53,4196,53,all
sarcasm,52,4197,52,all
chillen,52,4198,52,all
#genev,52,4199,52,all
veroniqu,52,4200,52,all
inev,52,4201,52,all
dwayn,52,4202,52,all
concess,52,4203,51,all
tout,52,4204,52,all
footwear,52,4205,52,all
kiddi,52,4206,52,all
sansa,52,4207,52,all
shay,52,4208,52,all
feng,52,4209,52,all
shui,52,4210,52,all
somethin,52,4211,52,all
albert,52,4212,52,all
negat,52,4213,50,all
supervisor,52,4214,49,all
#zombi,52,4215,26,all
lexington,52,4216,52,all
#ferrisbuel,52,4217,52,all
ferrari,52,4218,52,all
bulk,52,4219,52,all
bang,52,4220,50,all
politic,52,4221,52,all
chuck,52,4222,52,all
unlimit,52,4223,52,all
gt,52,4224,52,all
smokinbullets0,52,4225,52,all
rsass,52,4226,52,all
shack,52,4227,52,all
humanist,52,4228,52,all
charaact,52,4229,52,all
compil,52,4230,52,all
#dietrib,52,4231,52,all
#usffw,52,4232,52,all
fam,52,4233,50,all
immun,52,4234,52,all
extract,52,4235,52,all
spoon,52,4236,52,all
demo,52,4237,29,all
destini,52,4238,52,all
commerc,52,4239,50,all
bathroom,52,4240,52,all
bryant,52,4241,28,all
dcwv,52,4242,52,all
jewel,52,4243,52,all
stapl,52,4244,52,all
radish,52,4245,51,all
squash,52,4246,30,all
thriller,52,4247,50,all
fluid,52,4248,52,all
sew,52,4249,52,all
mason,52,4250,48,all
collin,52,4251,52,all
columbia,52,4252,52,all
lumocolor,52,4253,26,all
fifteen,52,4254,52,all
sizabl,52,4255,52,all
linn,52,4256,52,all
edwardsvill,52,4257,26,all
pdt,52,4258,52,all
shutout,52,4259,52,all
mcmillan,52,4260,44,all
nonprofit,52,4261,52,all
pointer,52,4262,51,all
blvd,52,4263,52,all
unnecessari,52,4264,52,all
aviat,52,4265,52,all
hollow,52,4266,52,all
cho,52,4267,52,all
bait,52,4268,26,all
ar,51,4269,51,all
whale,51,4270,51,all
cycl,51,4271,51,all
wordpress,51,4272,51,all
delta,51,4273,51,all
goodmoanin,51,4274,51,all
delorian,51,4275,51,all
marco,51,4276,51,all
einstein,51,4277,51,all
deed,51,4278,51,all
outstand,51,4279,51,all
mint,51,4280,51,all
a1,51,4281,51,all
cashier,51,4282,51,all
shed,51,4283,51,all
mattress,51,4284,51,all
freshman,51,4285,39,all
patch,51,4286,51,all
upshaw,51,4287,37,all
fate,51,4288,51,all
plz,51,4289,30,all
ass,51,4290,51,all
memoir,51,4291,51,all
soo,51,4292,50,all
kemba,51,4293,51,all
45million,51,4294,51,all
dribbl,51,4295,51,all
navi,51,4296,50,all
diamond,51,4297,29,all
rawk,51,4298,51,all
malon,51,4299,51,all
#foodtruck,51,4300,51,all
tweep,51,4301,51,all
cope,51,4302,51,all
perfum,51,4303,51,all
70s,51,4304,51,all
wagner,51,4305,51,all
scandal,51,4306,51,all
tougher,51,4307,51,all
whitman,51,4308,26,all
terrif,51,4309,51,all
calori,51,4310,51,all
generous,51,4311,51,all
combat,51,4312,51,all
fabl,51,4313,51,all
chestnut,51,4314,51,all
shelf,51,4315,49,all
cushion,51,4316,51,all
gender,51,4317,51,all
blush,51,4318,51,all
spa,51,4319,51,all
wheat,51,4320,51,all
foster,51,4321,51,all
woodland,51,4322,51,all
foam,51,4323,36,all
discard,51,4324,51,all
elsewher,51,4325,51,all
scant,51,4326,51,all
heavili,51,4327,51,all
dramat,51,4328,51,all
lush,51,4329,51,all
calif,51,4330,51,all
1930s,51,4331,51,all
confront,51,4332,51,all
flyer,51,4333,43,all
retro,51,4334,51,all
depict,51,4335,51,all
prednison,51,4336,17,all
vacant,51,4337,51,all
niehaus,51,4338,51,all
wildcat,50,4339,50,all
expans,50,4340,50,all
mil,50,4341,50,all
groundbreak,50,4342,50,all
#espn,50,4343,50,all
nutti,50,4344,50,all
patio,50,4345,50,all
drool,50,4346,50,all
julian,50,4347,50,all
submiss,50,4348,50,all
tyler,50,4349,50,all
sho,50,4350,50,all
hold'em,50,4351,50,all
wassup,50,4352,50,all
unti,50,4353,50,all
shadzzzzzzzzzzzz,50,4354,50,all
checkin,50,4355,50,all
couch,50,4356,50,all
tweetcast,50,4357,50,all
redeem,50,4358,50,all
ritter,50,4359,50,all
mwahaha,50,4360,50,all
#detroit,50,4361,50,all
brunswick,50,4362,50,all
wink,50,4363,25,all
lung,50,4364,50,all
sophia,50,4365,42,all
natali,50,4366,50,all
24th,50,4367,50,all
harmoni,50,4368,50,all
carpet,50,4369,50,all
puck,50,4370,50,all
asham,50,4371,50,all
clutch,50,4372,50,all
cheap,50,4373,50,all
nearbi,50,4374,50,all
elvi,50,4375,50,all
wheelchair,50,4376,47,all
fling,50,4377,50,all
meatbal,50,4378,36,all
blusteri,50,4379,50,all
strap,50,4380,50,all
bind,50,4381,50,all
nuala,50,4382,25,all
terrorist,50,4383,38,all
disproportion,50,4384,25,all
unrel,50,4385,50,all
coral,50,4386,50,all
businessmen,50,4387,50,all
tangram,50,4388,25,all
flee,50,4389,50,all
dearest,50,4390,50,all
primarili,50,4391,50,all
cola,50,4392,25,all
bbna,50,4393,10,all
mcentir,50,4394,25,all
gang,50,4395,50,all
derail,50,4396,50,all
disput,50,4397,50,all
feldenkrai,50,4398,25,all
endang,50,4399,50,all
mls,50,4400,29,all
toddler,50,4401,25,all
nowak,50,4402,25,all
statewid,50,4403,50,all
oversight,50,4404,50,all
gown,50,4405,50,all
chilean,50,4406,25,all
pastri,50,4407,50,all
shawn,49,4408,49,all
subway,49,4409,49,all
coolest,49,4410,49,all
repin,49,4411,49,all
#2brokegirl,49,4412,49,all
mgmt,49,4413,49,all
sy,49,4414,49,all
ima,49,4415,49,all
strawberri,49,4416,49,all
helen,49,4417,32,all
madelein,49,4418,49,all
buckingham,49,4419,49,all
bot,49,4420,49,all
ewe,49,4421,49,all
roadblock,49,4422,49,all
sigh,49,4423,49,all
srsli,49,4424,49,all
cutler,49,4425,49,all
recognit,49,4426,49,all
paramount,49,4427,49,all
puke,49,4428,49,all
sensat,49,4429,49,all
alberto,49,4430,49,all
intuit,49,4431,49,all
tn,49,4432,49,all
mlb,49,4433,49,all
100k,49,4434,49,all
levittown,49,4435,49,all
putt,49,4436,27,all
mysql,49,4437,49,all
ricki,49,4438,49,all
applaus,49,4439,49,all
cameron,49,4440,49,all
ballmer,49,4441,49,all
leopard,49,4442,49,all
sequin,49,4443,49,all
shes,49,4444,49,all
champagn,49,4445,49,all
horn,49,4446,49,all
deduct,49,4447,38,all
wrigley,49,4448,49,all
walkin,49,4449,49,all
drown,49,4450,49,all
lolol,49,4451,49,all
dept,49,4452,49,all
chairman,49,4453,47,all
meaning,49,4454,49,all
twain,49,4455,49,all
trap,49,4456,25,all
hash,49,4457,49,all
compat,49,4458,49,all
lian,49,4459,49,all
yeaaaaahhhhhhh,49,4460,49,all
monet,49,4461,35,all
jog,49,4462,49,all
marvel,49,4463,44,all
henc,49,4464,49,all
kathi,49,4465,47,all
jock,49,4466,49,all
puls,49,4467,49,all
anticip,49,4468,49,all
elimin,49,4469,49,all
psycholog,49,4470,49,all
realis,49,4471,49,all
ellen,49,4472,49,all
proven,49,4473,49,all
eau,49,4474,49,all
jasmin,49,4475,49,all
communism,49,4476,31,all
vocal,49,4477,47,all
exclud,49,4478,49,all
recreat,49,4479,49,all
assur,49,4480,49,all
permit,49,4481,49,all
pinch,49,4482,49,all
bud,49,4483,49,all
jeep,49,4484,49,all
1950s,49,4485,49,all
incumb,49,4486,49,all
mellow,49,4487,49,all
pg,49,4488,49,all
medina,49,4489,49,all
coventri,49,4490,49,all
spongebob,48,4491,48,all
#holyshit,48,4492,48,all
montag,48,4493,48,all
stomach,48,4494,48,all
sticker,48,4495,48,all
#lion,48,4496,48,all
psa,48,4497,48,all
despair,48,4498,48,all
kuz,48,4499,48,all
ratchet,48,4500,48,all
#the,48,4501,48,all
cousin,48,4502,48,all
walkthrough,48,4503,48,all
wth,48,4504,48,all
allston,48,4505,48,all
locksmith,48,4506,31,all
fiat,48,4507,48,all
sneak,48,4508,48,all
arista,48,4509,48,all
jive,48,4510,48,all
metaphor,48,4511,48,all
nothin,48,4512,48,all
bias,48,4513,48,all
microsued,48,4514,48,all
exam,48,4515,48,all
ta'amu,48,4516,48,all
#steelern,48,4517,48,all
alameda,48,4518,48,all
marathon,48,4519,48,all
audrey,48,4520,45,all
jazz,48,4521,48,all
blackhawk,48,4522,48,all
alexandra,48,4523,48,all
lugar,48,4524,48,all
nicest,48,4525,48,all
thru,48,4526,48,all
apocalyps,48,4527,48,all
raven,48,4528,25,all
symbol,48,4529,48,all
intellig,48,4530,48,all
gratitud,48,4531,48,all
slack,48,4532,48,all
cart,48,4533,48,all
flap,48,4534,48,all
steadili,48,4535,48,all
microsoft,48,4536,33,all
dull,48,4537,48,all
driveway,48,4538,46,all
curios,48,4539,48,all
assault,48,4540,48,all
mask,48,4541,48,all
bosco,48,4542,24,all
distress,48,4543,46,all
egyptian,48,4544,48,all
contend,48,4545,48,all
horizon,48,4546,48,all
naacp,48,4547,33,all
sri,48,4548,34,all
peart,48,4549,24,all
ovat,48,4550,48,all
outfield,48,4551,42,all
englewood,48,4552,24,all
roberto,48,4553,24,all
bachelor,48,4554,48,all
microphon,48,4555,48,all
spitzer,48,4556,24,all
octuplet,48,4557,24,all
citrus,48,4558,48,all
longoria,48,4559,48,all
impos,48,4560,48,all
whitmer,48,4561,24,all
salmonella,48,4562,16,all
klement,47,4563,47,all
chariti,47,4564,42,all
wont,47,4565,47,all
obscen,47,4566,47,all
that'll,47,4567,47,all
kustom,47,4568,47,all
mae,47,4569,47,all
tinypic.com,47,4570,47,all
vqmt8w,47,4571,47,all
hangout,47,4572,47,all
coryel,47,4573,47,all
alani,47,4574,47,all
morissett,47,4575,47,all
motion,47,4576,47,all
fergi,47,4577,47,all
rey3,47,4578,47,all
smx,47,4579,47,all
curl,47,4580,47,all
rigth,47,4581,47,all
w're,47,4582,47,all
okc,47,4583,47,all
docu,47,4584,47,all
adio,47,4585,47,all
medsonix,47,4586,47,all
insulin,47,4587,47,all
unknown,47,4588,45,all
workin,47,4589,47,all
7th,47,4590,47,all
12pm,47,4591,47,all
elena,47,4592,47,all
tebow,47,4593,47,all
#webgreektip,47,4594,47,all
#supernatur,47,4595,47,all
cliiper,47,4596,47,all
ipa,47,4597,47,all
happiest,47,4598,47,all
euripid,47,4599,47,all
cvs,47,4600,47,all
2morrow,47,4601,47,all
ewok,47,4602,47,all
creep,47,4603,47,all
valuabl,47,4604,47,all
triangl,47,4605,47,all
religion,47,4606,47,all
dose,47,4607,30,all
rite,47,4608,47,all
wallet,47,4609,47,all
fairi,47,4610,47,all
unpredict,47,4611,47,all
facet,47,4612,47,all
magnet,47,4613,47,all
razor,47,4614,47,all
clash,47,4615,47,all
turner,47,4616,47,all
hampton,47,4617,47,all
checker,47,4618,47,all
fierc,47,4619,47,all
taiwan,47,4620,47,all
cinnamon,47,4621,47,all
ethan,47,4622,28,all
tricki,47,4623,47,all
conveni,47,4624,47,all
out,47,4625,47,all
nicholson,47,4626,47,all
export,47,4627,25,all
jon,47,4628,35,all
competitor,47,4629,47,all
shaw,47,4630,47,all
redshirt,47,4631,47,all
plaza,47,4632,47,all
jag,47,4633,47,all
sen,47,4634,40,all
ucla,47,4635,47,all
manslaught,47,4636,47,all
outlet,47,4637,47,all
lakewood,47,4638,47,all
d'noch,46,4639,46,all
nah,46,4640,46,all
#islammademerealis,46,4641,46,all
twit,46,4642,46,all
beck,46,4643,46,all
legit,46,4644,46,all
moustach,46,4645,46,all
lookbat,46,4646,46,all
1d,46,4647,46,all
w.e,46,4648,46,all
stanc,46,4649,46,all
eraserhead,46,4650,46,all
becki,46,4651,46,all
nascar,46,4652,46,all
merri,46,4653,46,all
bb,46,4654,46,all
meeeh,46,4655,46,all
rien,46,4656,46,all
newborn,46,4657,46,all
mug,46,4658,43,all
#heat,46,4659,46,all
lipstick,46,4660,46,all
orbit,46,4661,46,all
circuit,46,4662,46,all
booti,46,4663,46,all
safetec,46,4664,46,all
ky,46,4665,46,all
mild,46,4666,46,all
asinin,46,4667,46,all
woah,46,4668,46,all
ac,46,4669,46,all
comfi,46,4670,46,all
adhd,46,4671,46,all
finna,46,4672,46,all
#abq,46,4673,46,all
pale,46,4674,46,all
zilphia,46,4675,46,all
artwork,46,4676,46,all
yer,46,4677,46,all
xoxoxo,46,4678,46,all
georgia,46,4679,46,all
philip,46,4680,46,all
runway,46,4681,46,all
dell,46,4682,46,all
fitzgerald,46,4683,37,all
shuttl,46,4684,46,all
hobbi,46,4685,46,all
grandfath,46,4686,46,all
li,46,4687,46,all
frenchkiss,46,4688,46,all
orchestra,46,4689,46,all
batman,46,4690,30,all
connecticut,46,4691,46,all
novelti,46,4692,46,all
mojo,46,4693,46,all
ziploc,46,4694,46,all
trilog,46,4695,46,all
distribut,46,4696,46,all
gasolin,46,4697,46,all
vital,46,4698,46,all
infight,46,4699,23,all
consumpt,46,4700,46,all
badg,46,4701,46,all
cabbag,46,4702,41,all
crabbi,46,4703,46,all
mcclellan,46,4704,23,all
helmet,46,4705,23,all
insepar,46,4706,46,all
des,46,4707,46,all
deliber,46,4708,46,all
subsidi,46,4709,27,all
gtaiii,46,4710,23,all
gta,46,4711,23,all
launcher,46,4712,23,all
boomer,46,4713,23,all
gen,46,4714,23,all
turf,46,4715,41,all
sugg,46,4716,23,all
alloc,46,4717,46,all
cleanup,46,4718,46,all
baron,46,4719,46,all
rb,46,4720,46,all
dolan,46,4721,46,all
dickinson,46,4722,46,all
t.j,46,4723,46,all
kosinski,46,4724,23,all
purvi,46,4725,23,all
sweeter,46,4726,46,all
cram,46,4727,46,all
ratliff,46,4728,24,all
augusta,46,4729,46,all
grove,46,4730,46,all
dictat,46,4731,46,all
heavey,46,4732,23,all
downturn,46,4733,23,all
